g,geracao,p,peso,v,valor,f,fitness
G:,1531,peso:,3473,valor:,4574,fitness:,4574
G:,1532,peso:,3473,valor:,4574,fitness:,4574
G:,1533,peso:,3473,valor:,4574,fitness:,4574
G:,1534,peso:,3473,valor:,4574,fitness:,4574
G:,1535,peso:,3473,valor:,4574,fitness:,4574
G:,1536,peso:,3473,valor:,4574,fitness:,4574
G:,1537,peso:,3473,valor:,4574,fitness:,4574
G:,1538,peso:,3473,valor:,4574,fitness:,4574
G:,1539,peso:,3473,valor:,4574,fitness:,4574
G:,1540,peso:,3473,valor:,4574,fitness:,4574
G:,1541,peso:,3473,valor:,4574,fitness:,4574
G:,1542,peso:,3473,valor:,4574,fitness:,4574
G:,1543,peso:,3473,valor:,4574,fitness:,4574
G:,1544,peso:,3473,valor:,4574,fitness:,4574
G:,1545,peso:,3473,valor:,4574,fitness:,4574
G:,1546,peso:,3473,valor:,4574,fitness:,4574
G:,1547,peso:,3473,valor:,4574,fitness:,4574
G:,1548,peso:,3473,valor:,4574,fitness:,4574
G:,1549,peso:,3473,valor:,4574,fitness:,4574
G:,1550,peso:,3473,valor:,4574,fitness:,4574
G:,1551,peso:,3473,valor:,4574,fitness:,4574
G:,1552,peso:,3473,valor:,4574,fitness:,4574
G:,1553,peso:,3473,valor:,4574,fitness:,4574
G:,1554,peso:,3473,valor:,4574,fitness:,4574
G:,1555,peso:,3473,valor:,4574,fitness:,4574
G:,1556,peso:,3473,valor:,4574,fitness:,4574
G:,1557,peso:,3473,valor:,4574,fitness:,4574
G:,1558,peso:,3473,valor:,4574,fitness:,4574
G:,1559,peso:,3473,valor:,4574,fitness:,4574
G:,1560,peso:,3473,valor:,4574,fitness:,4574
G:,1561,peso:,3473,valor:,4574,fitness:,4574
G:,1562,peso:,3473,valor:,4574,fitness:,4574
G:,1563,peso:,3473,valor:,4574,fitness:,4574
G:,1564,peso:,3473,valor:,4574,fitness:,4574
G:,1565,peso:,3473,valor:,4574,fitness:,4574
G:,1566,peso:,3473,valor:,4574,fitness:,4574
G:,1567,peso:,3473,valor:,4574,fitness:,4574
G:,1568,peso:,3473,valor:,4574,fitness:,4574
G:,1569,peso:,3473,valor:,4574,fitness:,4574
G:,1570,peso:,3473,valor:,4574,fitness:,4574
G:,1571,peso:,3473,valor:,4574,fitness:,4574
G:,1572,peso:,3473,valor:,4574,fitness:,4574
G:,1573,peso:,3473,valor:,4574,fitness:,4574
G:,1574,peso:,3473,valor:,4574,fitness:,4574
G:,1575,peso:,3473,valor:,4574,fitness:,4574
G:,1576,peso:,3473,valor:,4574,fitness:,4574
G:,1577,peso:,3473,valor:,4574,fitness:,4574
G:,1578,peso:,3473,valor:,4574,fitness:,4574
G:,1579,peso:,3473,valor:,4574,fitness:,4574
G:,1580,peso:,3473,valor:,4574,fitness:,4574
G:,1581,peso:,3473,valor:,4574,fitness:,4574
G:,1582,peso:,3473,valor:,4574,fitness:,4574
G:,1583,peso:,3473,valor:,4574,fitness:,4574
G:,1584,peso:,3473,valor:,4574,fitness:,4574
G:,1585,peso:,3473,valor:,4574,fitness:,4574
G:,1586,peso:,3473,valor:,4574,fitness:,4574
G:,1587,peso:,3473,valor:,4574,fitness:,4574
G:,1588,peso:,3473,valor:,4574,fitness:,4574
G:,1589,peso:,3473,valor:,4574,fitness:,4574
G:,1590,peso:,3473,valor:,4574,fitness:,4574
G:,1591,peso:,3473,valor:,4574,fitness:,4574
G:,1592,peso:,3473,valor:,4574,fitness:,4574
G:,1593,peso:,3473,valor:,4574,fitness:,4574
G:,1594,peso:,3473,valor:,4574,fitness:,4574
G:,1595,peso:,3473,valor:,4574,fitness:,4574
G:,1596,peso:,3473,valor:,4574,fitness:,4574
G:,1597,peso:,3473,valor:,4574,fitness:,4574
G:,1598,peso:,3473,valor:,4574,fitness:,4574
G:,1599,peso:,3473,valor:,4574,fitness:,4574
G:,1600,peso:,3473,valor:,4574,fitness:,4574
G:,1601,peso:,3473,valor:,4574,fitness:,4574
G:,1602,peso:,3473,valor:,4574,fitness:,4574
G:,1603,peso:,3473,valor:,4574,fitness:,4574
G:,1604,peso:,3473,valor:,4574,fitness:,4574
G:,1605,peso:,3473,valor:,4574,fitness:,4574
G:,1606,peso:,3473,valor:,4574,fitness:,4574
G:,1607,peso:,3473,valor:,4574,fitness:,4574
G:,1608,peso:,3473,valor:,4574,fitness:,4574
G:,1609,peso:,3473,valor:,4574,fitness:,4574
G:,1610,peso:,3473,valor:,4574,fitness:,4574
G:,1611,peso:,3473,valor:,4574,fitness:,4574
G:,1612,peso:,3473,valor:,4574,fitness:,4574
G:,1613,peso:,3473,valor:,4574,fitness:,4574
G:,1614,peso:,3473,valor:,4574,fitness:,4574
G:,1615,peso:,3473,valor:,4574,fitness:,4574
G:,1616,peso:,3473,valor:,4574,fitness:,4574
G:,1617,peso:,3473,valor:,4574,fitness:,4574
G:,1618,peso:,3473,valor:,4574,fitness:,4574
G:,1619,peso:,3473,valor:,4574,fitness:,4574
G:,1620,peso:,3473,valor:,4574,fitness:,4574
G:,1621,peso:,3473,valor:,4574,fitness:,4574
G:,1622,peso:,3473,valor:,4574,fitness:,4574
G:,1623,peso:,3473,valor:,4574,fitness:,4574
G:,1624,peso:,3473,valor:,4574,fitness:,4574
G:,1625,peso:,3473,valor:,4574,fitness:,4574
G:,1626,peso:,3473,valor:,4574,fitness:,4574
G:,1627,peso:,3473,valor:,4574,fitness:,4574
G:,1628,peso:,3473,valor:,4574,fitness:,4574
G:,1629,peso:,3473,valor:,4574,fitness:,4574
G:,1630,peso:,3473,valor:,4574,fitness:,4574
G:,1631,peso:,3473,valor:,4574,fitness:,4574
G:,1632,peso:,3473,valor:,4574,fitness:,4574
G:,1633,peso:,3473,valor:,4574,fitness:,4574
G:,1634,peso:,3473,valor:,4574,fitness:,4574
G:,1635,peso:,3473,valor:,4574,fitness:,4574
G:,1636,peso:,3473,valor:,4574,fitness:,4574
G:,1637,peso:,3473,valor:,4574,fitness:,4574
G:,1638,peso:,3473,valor:,4574,fitness:,4574
G:,1639,peso:,3473,valor:,4574,fitness:,4574
G:,1640,peso:,3473,valor:,4574,fitness:,4574
G:,1641,peso:,3473,valor:,4574,fitness:,4574
G:,1642,peso:,3473,valor:,4574,fitness:,4574
G:,1643,peso:,3473,valor:,4574,fitness:,4574
G:,1644,peso:,3473,valor:,4574,fitness:,4574
G:,1645,peso:,3473,valor:,4574,fitness:,4574
G:,1646,peso:,3473,valor:,4574,fitness:,4574
G:,1647,peso:,3473,valor:,4574,fitness:,4574
G:,1648,peso:,3473,valor:,4574,fitness:,4574
G:,1649,peso:,3473,valor:,4574,fitness:,4574
G:,1650,peso:,3473,valor:,4574,fitness:,4574
G:,1651,peso:,3473,valor:,4574,fitness:,4574
G:,1652,peso:,3473,valor:,4574,fitness:,4574
G:,1653,peso:,3473,valor:,4574,fitness:,4574
G:,1654,peso:,3473,valor:,4574,fitness:,4574
G:,1655,peso:,3473,valor:,4574,fitness:,4574
G:,1656,peso:,3473,valor:,4574,fitness:,4574
G:,1657,peso:,3473,valor:,4574,fitness:,4574
G:,1658,peso:,3473,valor:,4574,fitness:,4574
G:,1659,peso:,3473,valor:,4574,fitness:,4574
G:,1660,peso:,3473,valor:,4574,fitness:,4574
G:,1661,peso:,3473,valor:,4574,fitness:,4574
G:,1662,peso:,3473,valor:,4574,fitness:,4574
G:,1663,peso:,3473,valor:,4574,fitness:,4574
G:,1664,peso:,3473,valor:,4574,fitness:,4574
G:,1665,peso:,3473,valor:,4574,fitness:,4574
G:,1666,peso:,3473,valor:,4574,fitness:,4574
G:,1667,peso:,3473,valor:,4574,fitness:,4574
G:,1668,peso:,3473,valor:,4574,fitness:,4574
G:,1669,peso:,3473,valor:,4574,fitness:,4574
G:,1670,peso:,3473,valor:,4574,fitness:,4574
G:,1671,peso:,3473,valor:,4574,fitness:,4574
G:,1672,peso:,3473,valor:,4574,fitness:,4574
G:,1673,peso:,3473,valor:,4574,fitness:,4574
G:,1674,peso:,3473,valor:,4574,fitness:,4574
G:,1675,peso:,3473,valor:,4574,fitness:,4574
G:,1676,peso:,3473,valor:,4574,fitness:,4574
G:,1677,peso:,3473,valor:,4574,fitness:,4574
G:,1678,peso:,3473,valor:,4574,fitness:,4574
G:,1679,peso:,3473,valor:,4574,fitness:,4574
G:,1680,peso:,3473,valor:,4574,fitness:,4574
G:,1681,peso:,3473,valor:,4574,fitness:,4574
G:,1682,peso:,3473,valor:,4574,fitness:,4574
G:,1683,peso:,3473,valor:,4574,fitness:,4574
G:,1684,peso:,3473,valor:,4574,fitness:,4574
G:,1685,peso:,3473,valor:,4574,fitness:,4574
G:,1686,peso:,3473,valor:,4574,fitness:,4574
G:,1687,peso:,3473,valor:,4574,fitness:,4574
G:,1688,peso:,3473,valor:,4574,fitness:,4574
G:,1689,peso:,3473,valor:,4574,fitness:,4574
G:,1690,peso:,3473,valor:,4574,fitness:,4574
G:,1691,peso:,3473,valor:,4574,fitness:,4574
G:,1692,peso:,3473,valor:,4574,fitness:,4574
G:,1693,peso:,3473,valor:,4574,fitness:,4574
G:,1694,peso:,3473,valor:,4574,fitness:,4574
G:,1695,peso:,3473,valor:,4574,fitness:,4574
G:,1696,peso:,3473,valor:,4574,fitness:,4574
G:,1697,peso:,3473,valor:,4574,fitness:,4574
G:,1698,peso:,3473,valor:,4574,fitness:,4574
G:,1699,peso:,3473,valor:,4574,fitness:,4574
G:,1700,peso:,3473,valor:,4574,fitness:,4574
G:,1701,peso:,3473,valor:,4574,fitness:,4574
G:,1702,peso:,3473,valor:,4574,fitness:,4574
G:,1703,peso:,3473,valor:,4574,fitness:,4574
G:,1704,peso:,3473,valor:,4574,fitness:,4574
G:,1705,peso:,3473,valor:,4574,fitness:,4574
G:,1706,peso:,3473,valor:,4574,fitness:,4574
G:,1707,peso:,3473,valor:,4574,fitness:,4574
G:,1708,peso:,3473,valor:,4574,fitness:,4574
G:,1709,peso:,3473,valor:,4574,fitness:,4574
G:,1710,peso:,3473,valor:,4574,fitness:,4574
G:,1711,peso:,3473,valor:,4574,fitness:,4574
G:,1712,peso:,3473,valor:,4574,fitness:,4574
G:,1713,peso:,3473,valor:,4574,fitness:,4574
G:,1714,peso:,3473,valor:,4574,fitness:,4574
G:,1715,peso:,3473,valor:,4574,fitness:,4574
G:,1716,peso:,3473,valor:,4574,fitness:,4574
G:,1717,peso:,3473,valor:,4574,fitness:,4574
G:,1718,peso:,3473,valor:,4574,fitness:,4574
G:,1719,peso:,3473,valor:,4574,fitness:,4574
G:,1720,peso:,3473,valor:,4574,fitness:,4574
G:,1721,peso:,3473,valor:,4574,fitness:,4574
G:,1722,peso:,3473,valor:,4574,fitness:,4574
G:,1723,peso:,3473,valor:,4574,fitness:,4574
G:,1724,peso:,3473,valor:,4574,fitness:,4574
G:,1725,peso:,3473,valor:,4574,fitness:,4574
G:,1726,peso:,3473,valor:,4574,fitness:,4574
G:,1727,peso:,3473,valor:,4574,fitness:,4574
G:,1728,peso:,3473,valor:,4574,fitness:,4574
G:,1729,peso:,3473,valor:,4574,fitness:,4574
G:,1730,peso:,3473,valor:,4574,fitness:,4574
G:,1731,peso:,3473,valor:,4574,fitness:,4574
G:,1732,peso:,3473,valor:,4574,fitness:,4574
G:,1733,peso:,3473,valor:,4574,fitness:,4574
G:,1734,peso:,3473,valor:,4574,fitness:,4574
G:,1735,peso:,3473,valor:,4574,fitness:,4574
G:,1736,peso:,3473,valor:,4574,fitness:,4574
G:,1737,peso:,3473,valor:,4574,fitness:,4574
G:,1738,peso:,3473,valor:,4574,fitness:,4574
G:,1739,peso:,3473,valor:,4574,fitness:,4574
G:,1740,peso:,3473,valor:,4574,fitness:,4574
G:,1741,peso:,3473,valor:,4574,fitness:,4574
G:,1742,peso:,3473,valor:,4574,fitness:,4574
G:,1743,peso:,3473,valor:,4574,fitness:,4574
G:,1744,peso:,3473,valor:,4574,fitness:,4574
G:,1745,peso:,3473,valor:,4574,fitness:,4574
G:,1746,peso:,3473,valor:,4574,fitness:,4574
G:,1747,peso:,3473,valor:,4574,fitness:,4574
G:,1748,peso:,3473,valor:,4574,fitness:,4574
G:,1749,peso:,3473,valor:,4574,fitness:,4574
G:,1750,peso:,3473,valor:,4574,fitness:,4574
G:,1751,peso:,3473,valor:,4574,fitness:,4574
G:,1752,peso:,3473,valor:,4574,fitness:,4574
G:,1753,peso:,3473,valor:,4574,fitness:,4574
G:,1754,peso:,3473,valor:,4574,fitness:,4574
G:,1755,peso:,3473,valor:,4574,fitness:,4574
G:,1756,peso:,3473,valor:,4574,fitness:,4574
G:,1757,peso:,3473,valor:,4574,fitness:,4574
G:,1758,peso:,3473,valor:,4574,fitness:,4574
G:,1759,peso:,3473,valor:,4574,fitness:,4574
G:,1760,peso:,3473,valor:,4574,fitness:,4574
G:,1761,peso:,3473,valor:,4574,fitness:,4574
G:,1762,peso:,3473,valor:,4574,fitness:,4574
G:,1763,peso:,3473,valor:,4574,fitness:,4574
G:,1764,peso:,3473,valor:,4574,fitness:,4574
G:,1765,peso:,3473,valor:,4574,fitness:,4574
G:,1766,peso:,3473,valor:,4574,fitness:,4574
G:,1767,peso:,3473,valor:,4574,fitness:,4574
G:,1768,peso:,3473,valor:,4574,fitness:,4574
G:,1769,peso:,3473,valor:,4574,fitness:,4574
G:,1770,peso:,3473,valor:,4574,fitness:,4574
G:,1771,peso:,3473,valor:,4574,fitness:,4574
G:,1772,peso:,3473,valor:,4574,fitness:,4574
G:,1773,peso:,3473,valor:,4574,fitness:,4574
G:,1774,peso:,3473,valor:,4574,fitness:,4574
G:,1775,peso:,3473,valor:,4574,fitness:,4574
G:,1776,peso:,3473,valor:,4574,fitness:,4574
G:,1777,peso:,3473,valor:,4574,fitness:,4574
G:,1778,peso:,3473,valor:,4574,fitness:,4574
G:,1779,peso:,3473,valor:,4574,fitness:,4574
G:,1780,peso:,3473,valor:,4574,fitness:,4574
G:,1781,peso:,3473,valor:,4574,fitness:,4574
G:,1782,peso:,3473,valor:,4574,fitness:,4574
G:,1783,peso:,3473,valor:,4574,fitness:,4574
G:,1784,peso:,3473,valor:,4574,fitness:,4574
G:,1785,peso:,3473,valor:,4574,fitness:,4574
G:,1786,peso:,3473,valor:,4574,fitness:,4574
G:,1787,peso:,3473,valor:,4574,fitness:,4574
G:,1788,peso:,3473,valor:,4574,fitness:,4574
G:,1789,peso:,3473,valor:,4574,fitness:,4574
G:,1790,peso:,3473,valor:,4574,fitness:,4574
G:,1791,peso:,3473,valor:,4574,fitness:,4574
G:,1792,peso:,3473,valor:,4574,fitness:,4574
G:,1793,peso:,3473,valor:,4574,fitness:,4574
G:,1794,peso:,3473,valor:,4574,fitness:,4574
G:,1795,peso:,3473,valor:,4574,fitness:,4574
G:,1796,peso:,3473,valor:,4574,fitness:,4574
G:,1797,peso:,3473,valor:,4574,fitness:,4574
G:,1798,peso:,3473,valor:,4574,fitness:,4574
G:,1799,peso:,3473,valor:,4574,fitness:,4574
G:,1800,peso:,3473,valor:,4574,fitness:,4574
G:,1801,peso:,3473,valor:,4574,fitness:,4574
G:,1802,peso:,3473,valor:,4574,fitness:,4574
G:,1803,peso:,3473,valor:,4574,fitness:,4574
G:,1804,peso:,3473,valor:,4574,fitness:,4574
G:,1805,peso:,3473,valor:,4574,fitness:,4574
G:,1806,peso:,3473,valor:,4574,fitness:,4574
G:,1807,peso:,3473,valor:,4574,fitness:,4574
G:,1808,peso:,3473,valor:,4574,fitness:,4574
G:,1809,peso:,3473,valor:,4574,fitness:,4574
G:,1810,peso:,3473,valor:,4574,fitness:,4574
G:,1811,peso:,3473,valor:,4574,fitness:,4574
G:,1812,peso:,3473,valor:,4574,fitness:,4574
G:,1813,peso:,3473,valor:,4574,fitness:,4574
G:,1814,peso:,3473,valor:,4574,fitness:,4574
G:,1815,peso:,3473,valor:,4574,fitness:,4574
G:,1816,peso:,3473,valor:,4574,fitness:,4574
G:,1817,peso:,3473,valor:,4574,fitness:,4574
G:,1818,peso:,3473,valor:,4574,fitness:,4574
G:,1819,peso:,3473,valor:,4574,fitness:,4574
G:,1820,peso:,3473,valor:,4574,fitness:,4574
G:,1821,peso:,3473,valor:,4574,fitness:,4574
G:,1822,peso:,3473,valor:,4574,fitness:,4574
G:,1823,peso:,3473,valor:,4574,fitness:,4574
G:,1824,peso:,3473,valor:,4574,fitness:,4574
G:,1825,peso:,3473,valor:,4574,fitness:,4574
G:,1826,peso:,3473,valor:,4574,fitness:,4574
G:,1827,peso:,3473,valor:,4574,fitness:,4574
G:,1828,peso:,3473,valor:,4574,fitness:,4574
G:,1829,peso:,3473,valor:,4574,fitness:,4574
G:,1830,peso:,3473,valor:,4574,fitness:,4574
G:,1831,peso:,3473,valor:,4574,fitness:,4574
G:,1832,peso:,3473,valor:,4574,fitness:,4574
G:,1833,peso:,3473,valor:,4574,fitness:,4574
G:,1834,peso:,3473,valor:,4574,fitness:,4574
G:,1835,peso:,3473,valor:,4574,fitness:,4574
G:,1836,peso:,3473,valor:,4574,fitness:,4574
G:,1837,peso:,3473,valor:,4574,fitness:,4574
G:,1838,peso:,3473,valor:,4574,fitness:,4574
G:,1839,peso:,3473,valor:,4574,fitness:,4574
G:,1840,peso:,3473,valor:,4574,fitness:,4574
G:,1841,peso:,3473,valor:,4574,fitness:,4574
G:,1842,peso:,3473,valor:,4574,fitness:,4574
G:,1843,peso:,3473,valor:,4574,fitness:,4574
G:,1844,peso:,3473,valor:,4574,fitness:,4574
G:,1845,peso:,3473,valor:,4574,fitness:,4574
G:,1846,peso:,3473,valor:,4574,fitness:,4574
G:,1847,peso:,3473,valor:,4574,fitness:,4574
G:,1848,peso:,3473,valor:,4574,fitness:,4574
G:,1849,peso:,3473,valor:,4574,fitness:,4574
G:,1850,peso:,3473,valor:,4574,fitness:,4574
G:,1851,peso:,3473,valor:,4574,fitness:,4574
G:,1852,peso:,3473,valor:,4574,fitness:,4574
G:,1853,peso:,3473,valor:,4574,fitness:,4574
G:,1854,peso:,3473,valor:,4574,fitness:,4574
G:,1855,peso:,3473,valor:,4574,fitness:,4574
G:,1856,peso:,3473,valor:,4574,fitness:,4574
G:,1857,peso:,3473,valor:,4574,fitness:,4574
G:,1858,peso:,3473,valor:,4574,fitness:,4574
G:,1859,peso:,3473,valor:,4574,fitness:,4574
G:,1860,peso:,3473,valor:,4574,fitness:,4574
G:,1861,peso:,3473,valor:,4574,fitness:,4574
G:,1862,peso:,3473,valor:,4574,fitness:,4574
G:,1863,peso:,3473,valor:,4574,fitness:,4574
G:,1864,peso:,3473,valor:,4574,fitness:,4574
G:,1865,peso:,3473,valor:,4574,fitness:,4574
G:,1866,peso:,3473,valor:,4574,fitness:,4574
G:,1867,peso:,3473,valor:,4574,fitness:,4574
G:,1868,peso:,3473,valor:,4574,fitness:,4574
G:,1869,peso:,3473,valor:,4574,fitness:,4574
G:,1870,peso:,3473,valor:,4574,fitness:,4574
G:,1871,peso:,3473,valor:,4574,fitness:,4574
G:,1872,peso:,3473,valor:,4574,fitness:,4574
G:,1873,peso:,3473,valor:,4574,fitness:,4574
G:,1874,peso:,3473,valor:,4574,fitness:,4574
G:,1875,peso:,3473,valor:,4574,fitness:,4574
G:,1876,peso:,3473,valor:,4574,fitness:,4574
G:,1877,peso:,3473,valor:,4574,fitness:,4574
G:,1878,peso:,3473,valor:,4574,fitness:,4574
G:,1879,peso:,3473,valor:,4574,fitness:,4574
G:,1880,peso:,3473,valor:,4574,fitness:,4574
G:,1881,peso:,3473,valor:,4574,fitness:,4574
G:,1882,peso:,3473,valor:,4574,fitness:,4574
G:,1883,peso:,3473,valor:,4574,fitness:,4574
G:,1884,peso:,3473,valor:,4574,fitness:,4574
G:,1885,peso:,3473,valor:,4574,fitness:,4574
G:,1886,peso:,3473,valor:,4574,fitness:,4574
G:,1887,peso:,3473,valor:,4574,fitness:,4574
G:,1888,peso:,3473,valor:,4574,fitness:,4574
G:,1889,peso:,3473,valor:,4574,fitness:,4574
G:,1890,peso:,3473,valor:,4574,fitness:,4574
G:,1891,peso:,3473,valor:,4574,fitness:,4574
G:,1892,peso:,3473,valor:,4574,fitness:,4574
G:,1893,peso:,3473,valor:,4574,fitness:,4574
G:,1894,peso:,3473,valor:,4574,fitness:,4574
G:,1895,peso:,3473,valor:,4574,fitness:,4574
G:,1896,peso:,3473,valor:,4574,fitness:,4574
G:,1897,peso:,3473,valor:,4574,fitness:,4574
G:,1898,peso:,3473,valor:,4574,fitness:,4574
G:,1899,peso:,3473,valor:,4574,fitness:,4574
G:,1900,peso:,3473,valor:,4574,fitness:,4574
G:,1901,peso:,3473,valor:,4574,fitness:,4574
G:,1902,peso:,3473,valor:,4574,fitness:,4574
G:,1903,peso:,3473,valor:,4574,fitness:,4574
G:,1904,peso:,3473,valor:,4574,fitness:,4574
G:,1905,peso:,3473,valor:,4574,fitness:,4574
G:,1906,peso:,3473,valor:,4574,fitness:,4574
G:,1907,peso:,3473,valor:,4574,fitness:,4574
G:,1908,peso:,3473,valor:,4574,fitness:,4574
G:,1909,peso:,3473,valor:,4574,fitness:,4574
G:,1910,peso:,3473,valor:,4574,fitness:,4574
G:,1911,peso:,3473,valor:,4574,fitness:,4574
G:,1912,peso:,3473,valor:,4574,fitness:,4574
G:,1913,peso:,3473,valor:,4574,fitness:,4574
G:,1914,peso:,3473,valor:,4574,fitness:,4574
G:,1915,peso:,3473,valor:,4574,fitness:,4574
G:,1916,peso:,3473,valor:,4574,fitness:,4574
G:,1917,peso:,3473,valor:,4574,fitness:,4574
G:,1918,peso:,3473,valor:,4574,fitness:,4574
G:,1919,peso:,3473,valor:,4574,fitness:,4574
G:,1920,peso:,3473,valor:,4574,fitness:,4574
G:,1921,peso:,3473,valor:,4574,fitness:,4574
G:,1922,peso:,3473,valor:,4574,fitness:,4574
G:,1923,peso:,3473,valor:,4574,fitness:,4574
G:,1924,peso:,3473,valor:,4574,fitness:,4574
G:,1925,peso:,3473,valor:,4574,fitness:,4574
G:,1926,peso:,3473,valor:,4574,fitness:,4574
G:,1927,peso:,3473,valor:,4574,fitness:,4574
G:,1928,peso:,3473,valor:,4574,fitness:,4574
G:,1929,peso:,3473,valor:,4574,fitness:,4574
G:,1930,peso:,3473,valor:,4574,fitness:,4574
G:,1931,peso:,3473,valor:,4574,fitness:,4574
G:,1932,peso:,3473,valor:,4574,fitness:,4574
G:,1933,peso:,3473,valor:,4574,fitness:,4574
G:,1934,peso:,3473,valor:,4574,fitness:,4574
G:,1935,peso:,3473,valor:,4574,fitness:,4574
G:,1936,peso:,3473,valor:,4574,fitness:,4574
G:,1937,peso:,3473,valor:,4574,fitness:,4574
G:,1938,peso:,3473,valor:,4574,fitness:,4574
G:,1939,peso:,3473,valor:,4574,fitness:,4574
G:,1940,peso:,3473,valor:,4574,fitness:,4574
G:,1941,peso:,3473,valor:,4574,fitness:,4574
G:,1942,peso:,3473,valor:,4574,fitness:,4574
G:,1943,peso:,3473,valor:,4574,fitness:,4574
G:,1944,peso:,3473,valor:,4574,fitness:,4574
G:,1945,peso:,3473,valor:,4574,fitness:,4574
G:,1946,peso:,3473,valor:,4574,fitness:,4574
G:,1947,peso:,3473,valor:,4574,fitness:,4574
G:,1948,peso:,3473,valor:,4574,fitness:,4574
G:,1949,peso:,3473,valor:,4574,fitness:,4574
G:,1950,peso:,3473,valor:,4574,fitness:,4574
G:,1951,peso:,3473,valor:,4574,fitness:,4574
G:,1952,peso:,3473,valor:,4574,fitness:,4574
G:,1953,peso:,3473,valor:,4574,fitness:,4574
G:,1954,peso:,3473,valor:,4574,fitness:,4574
G:,1955,peso:,3473,valor:,4574,fitness:,4574
G:,1956,peso:,3473,valor:,4574,fitness:,4574
G:,1957,peso:,3473,valor:,4574,fitness:,4574
G:,1958,peso:,3473,valor:,4574,fitness:,4574
G:,1959,peso:,3473,valor:,4574,fitness:,4574
G:,1960,peso:,3473,valor:,4574,fitness:,4574
G:,1961,peso:,3473,valor:,4574,fitness:,4574
G:,1962,peso:,3473,valor:,4574,fitness:,4574
G:,1963,peso:,3473,valor:,4574,fitness:,4574
G:,1964,peso:,3473,valor:,4574,fitness:,4574
G:,1965,peso:,3473,valor:,4574,fitness:,4574
G:,1966,peso:,3473,valor:,4574,fitness:,4574
G:,1967,peso:,3473,valor:,4574,fitness:,4574
G:,1968,peso:,3473,valor:,4574,fitness:,4574
G:,1969,peso:,3473,valor:,4574,fitness:,4574
G:,1970,peso:,3473,valor:,4574,fitness:,4574
G:,1971,peso:,3473,valor:,4574,fitness:,4574
G:,1972,peso:,3473,valor:,4574,fitness:,4574
G:,1973,peso:,3473,valor:,4574,fitness:,4574
G:,1974,peso:,3473,valor:,4574,fitness:,4574
G:,1975,peso:,3473,valor:,4574,fitness:,4574
G:,1976,peso:,3473,valor:,4574,fitness:,4574
G:,1977,peso:,3473,valor:,4574,fitness:,4574
G:,1978,peso:,3473,valor:,4574,fitness:,4574
G:,1979,peso:,3473,valor:,4574,fitness:,4574
G:,1980,peso:,3473,valor:,4574,fitness:,4574
G:,1981,peso:,3473,valor:,4574,fitness:,4574
G:,1982,peso:,3473,valor:,4574,fitness:,4574
G:,1983,peso:,3473,valor:,4574,fitness:,4574
G:,1984,peso:,3473,valor:,4574,fitness:,4574
G:,1985,peso:,3473,valor:,4574,fitness:,4574
G:,1986,peso:,3473,valor:,4574,fitness:,4574
G:,1987,peso:,3473,valor:,4574,fitness:,4574
G:,1988,peso:,3473,valor:,4574,fitness:,4574
G:,1989,peso:,3473,valor:,4574,fitness:,4574
G:,1990,peso:,3473,valor:,4574,fitness:,4574
G:,1991,peso:,3473,valor:,4574,fitness:,4574
G:,1992,peso:,3473,valor:,4574,fitness:,4574
G:,1993,peso:,3473,valor:,4574,fitness:,4574
G:,1994,peso:,3473,valor:,4574,fitness:,4574
G:,1995,peso:,3473,valor:,4574,fitness:,4574
G:,1996,peso:,3473,valor:,4574,fitness:,4574
G:,1997,peso:,3473,valor:,4574,fitness:,4574
G:,1998,peso:,3473,valor:,4574,fitness:,4574
G:,1999,peso:,3473,valor:,4574,fitness:,4574
